United States
48,"Deixa Ele Sofrer",Anitta,247076,https://open.spotify.com/track/5UE8e9VTMmv5fjGXLETjCf
49,"Trap Queen","Fetty Wap",246442,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ
50,"The Feeling","Justin Bieber",240039,https://open.spotify.com/track/7vldwy3gdhmPRKWSCi8H61
Germany
1,Hello,Adele,1672735,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
2,Sorry,"Justin Bieber",1367988,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
3,"Love Yourself","Justin Bieber",1328032,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
4,"Lush Life","Zara Larsson",1220577,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f
5,"7 Years","Lukas Graham",1027573,https://open.spotify.com/track/4dbV37qzkwZOnkGVpsR0Q7
6,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",972178,https://open.spotify.com/track/6lDo13SSgTv0WbyUQKgnjk
7,Stitches,"Shawn Mendes",898580,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
8,"What Do You Mean?","Justin Bieber",887963,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
9,"Hotline Bling",Drake,885088,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
10,"Sugar (feat. Francesco Yates)","Robin Schulz",830216,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
11,"Geiles Leben - Madizin Single Mix",Glasperlenspiel,814790,https://open.spotify.com/track/4dE4yaT3DzLiXH1wnH1KLo
12,"Catch & Release - Deepend Remix","Matt Simons",800513,https://open.spotify.com/track/4X99feVnw46VIk2VNqWWL3
13,"Oft gefragt",AnnenMayKantereit,763979,https://open.spotify.com/track/3TeuBnVsmXcoapr3SlBFIy
14,"The Hills","The Weeknd",718308,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
15,Astronaut,Sido,716565,https://open.spotify.com/track/0pQr5WsobmdZHnuObT0sc2
16,"How Deep Is Your Love","Calvin Harris",697804,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
17,"Can't Feel My Face","The Weeknd",664018,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
18,"Avenir - Radio Edit",Louane,661079,https://open.spotify.com/track/7xBWOrE5vHJi9fdfcXIy9Z
19,"Whip It!","Lunchmoney Lewis",641753,https://open.spotify.com/track/4viUsO0ZnlZrVCM945K6on
20,"On My Mind","Ellie Goulding",626844,https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX
21,"Lean On (feat. MØ & DJ Snake)","Major Lazer",617992,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
22,"Never Forget You","Zara Larsson",610257,https://open.spotify.com/track/6WLS56xiRrXjSm9RSdL3zD
23,"All I Want For Christmas Is You - Original Version","Mariah Carey",599810,https://open.spotify.com/track/5KdPyhcsQ5PvkvPBq6lLti
24,"Hula Hoop",OMI,580363,https://open.spotify.com/track/0wsXdby1T3PWLauIkGUZzg
25,"Lay It All On Me (feat. Ed Sheeran)",Rudimental,578841,https://open.spotify.com/track/6splO3UF8hSmK33y5fJTNk
26,"Denk an die Kinder",Alligatoah,576646,https://open.spotify.com/track/1zK29ymXuaPKBuoMWTd2Cl
27,"Locked Away","R. City",575835,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy
28,Focus,"Ariana Grande",571491,https://open.spotify.com/track/3IyeQMpMEqNcEvFQGJ2eps
29,"Same Old Love","Selena Gomez",543414,https://open.spotify.com/track/6ZANrVuAMp2rpjhfbOuJly
30,"Ich & Du","Gestört aber GeiL",531886,https://open.spotify.com/track/4MGA9FxQAmHOSqBvxnU7cD
31,Here,"Alessia Cara",531005,https://open.spotify.com/track/1wYZZtamWTQAoj8B812uKQ
32,"Adventure Of A Lifetime",Coldplay,523346,https://open.spotify.com/track/4MFCXniy7I8tj0GXtf3wgC
33,"Sweet Lovin' - Original Mix",Sigala,519849,https://open.spotify.com/track/5Y3LTdywsMjLsuwTmNWGVO
34,"Du bist schön",Alligatoah,496066,https://open.spotify.com/track/2pYNiudJWJxhHQtRXmrTbJ
35,"Book Of Love","Felix Jaehn",493708,https://open.spotify.com/track/3t0h32ZYlUCXAn37IIIOaS
36,"Easy Love - Original Mix",Sigala,489677,https://open.spotify.com/track/5MMp4HNtX6T2xT9w6Xmaxn
37,"Marvin Gaye (feat. Meghan Trainor)","Charlie Puth",485714,https://open.spotify.com/track/6ukMqDxnOPOgoHdak7Kyp3
38,"So wie du bist",Motrip,478334,https://open.spotify.com/track/12SH8NE1e17yItgsb2gitp
39,"Last Christmas - Single Version",Wham!,476199,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
40,"Ain't Nobody (Loves Me Better)","Felix Jaehn",462821,https://open.spotify.com/track/5afHIkEcVhCF1Z1CTqMUXB
41,Perfect,"One Direction",458144,https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk
42,"Where Are Ü Now (with Justin Bieber)","Jack Ü",453932,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
43,"I'll Show You","Justin Bieber",439860,https://open.spotify.com/track/747eWJy8c3u09N30NSqSTp
44,"Bang my Head (feat. Sia & Fetty Wap)","David Guetta",423218,https://open.spotify.com/track/53Y0kdCa1CZ9gRqEuknfwy
45,"Drag Me Down","One Direction",422079,https://open.spotify.com/track/2K87XMYnUMqLcX3zvtAF4G
46,Lieblingsmensch,Namika,420896,https://open.spotify.com/track/6oHDvarQSp0mf5AD1SyNH0
47,"Show Me Love","Robin Schulz",412683,https://open.spotify.com/track/0aHOXu219Z4MqEKwiKsddl
48,Photograph,"Ed Sheeran",406815,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
49,"Downtown (feat. Eric Nally Melle Mel Kool Moe Dee & Grandmaster Caz)","Macklemore & Ryan Lewis",383550,https://open.spotify.com/track/0lLDaAdXcjOQ7Mf2NXzXay
50,"Ich hab Polizei","POL1Z1STENS0HN a.k.a. Jan Böhmermann",375023,https://open.spotify.com/track/2Sj0R0kGtlTztxcxmxahMC
Spain
1,"Por Fin Te Encontré","Cali Y El Dandee",1098745,https://open.spotify.com/track/3GpvoKKWZyTwgbLEM9RmWM
2,Hello,Adele,1090108,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
3,Sorry,"Justin Bieber",1029257,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
4,"What Do You Mean?","Justin Bieber",975528,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
5,"Sorry - Latino Remix","Justin Bieber",844953,https://open.spotify.com/track/0XXLwO7YHHTAK3OJkWQ37b
6,Ginza,"J Balvin",842386,https://open.spotify.com/track/7a6GeFdPlbQtd7BwVlZ52k
7,Vuelve,"Juan Magán",759006,https://open.spotify.com/track/1mNJT19BzMjOoUrxSUp0xi
8,"Locked Away","R. City",727133,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy
9,"El Mismo Sol","Alvaro Soler",715299,https://open.spotify.com/track/6r7NpPqdzsBeLSg1Csfby8
10,"Love Yourself","Justin Bieber",710297,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
11,"Lean On (feat. MØ & DJ Snake)","Major Lazer",632094,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
12,"How Deep Is Your Love","Calvin Harris",627772,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
13,"Ain't Nobody (Loves Me Better)","Felix Jaehn",611651,https://open.spotify.com/track/5afHIkEcVhCF1Z1CTqMUXB
14,"Ya No","Manuel Carrasco",608316,https://open.spotify.com/track/6WjGi2WtgBNOkalkUcDgEn
15,"Can't Feel My Face","The Weeknd",599640,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
16,"La Gozadera","Gente De Zona",597181,https://open.spotify.com/track/3ip2477VESffCtFkPFT0ov
17,Stitches,"Shawn Mendes",584835,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
18,"Si Me Porto Mal",Dasoul,567954,https://open.spotify.com/track/7J6gpe6n0nYEUSexGxOhAX
19,"On My Mind","Ellie Goulding",564747,https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX
20,"El Perdón","Nicky Jam",559133,https://open.spotify.com/track/4Ld3RS6KBXGsvtfmnjxlVl
21,"Hotline Bling",Drake,533015,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
22,"Marvin Gaye (feat. Meghan Trainor)","Charlie Puth",528388,https://open.spotify.com/track/6ukMqDxnOPOgoHdak7Kyp3
23,Focus,"Ariana Grande",519778,https://open.spotify.com/track/3IyeQMpMEqNcEvFQGJ2eps
24,"Tu Enemigo","Pablo López",504627,https://open.spotify.com/track/1G2gMKvtexF64ti7tJJBGy
25,"Where Are Ü Now (with Justin Bieber)","Jack Ü",494128,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
26,Vaivén,"Daddy Yankee",491874,https://open.spotify.com/track/0OnqFl8tNKgkIl489RdfuK
27,"Sígueme Y Te Sigo","Daddy Yankee",479990,https://open.spotify.com/track/1ClQpnPU9M6mQpXGvhGPvQ
28,Photograph,"Ed Sheeran",477418,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
29,"Me Voy Enamorando - Remix","Chino & Nacho",475394,https://open.spotify.com/track/0nfBKG11Wv2bK8cPjMU5VB
30,"Te Busco",Cosculluela,470989,https://open.spotify.com/track/2M2WWJE863upPYUrzCRjN6
31,"Mayor Que Yo 3","Luny Tunes",457926,https://open.spotify.com/track/00AoRZ8103mVeOVfpTfGuR
32,"He Llorado (Como Un Niño)","Juan Magán",433162,https://open.spotify.com/track/7qKuNBRQJuymVLMlzVPzGT
33,"Lejos De Aquí",Farruko,425625,https://open.spotify.com/track/2QBlGKAp4PquIGtA6iNAuJ
34,"Stole the Show",Kygo,425600,https://open.spotify.com/track/4iZPNYqzI2L0uwuUKun7Aa
35,"Reality - Radio Edit","Lost Frequencies",417965,https://open.spotify.com/track/5kZRoc6Gz7u5eu4a0YM2LS
36,"La Mordidita","Ricky Martin",415815,https://open.spotify.com/track/00i0O74dXdaKKdCrqHnfXm
37,"Sugar (feat. Francesco Yates)","Robin Schulz",414305,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
38,"I'll Show You","Justin Bieber",400169,https://open.spotify.com/track/747eWJy8c3u09N30NSqSTp
39,"Want To Want Me","Jason Derulo",391328,https://open.spotify.com/track/7oGZAicScQt96OAW4AruYy
40,"Te Recordaré Bailando","Don Omar",390501,https://open.spotify.com/track/2jGVtXggR9aUlGFkMVvYhP
41,Picky,"Joey Montana",385907,https://open.spotify.com/track/0ZogPPD0uFaPXVhlZJOtSK
42,"Uptown Funk","Mark Ronson",377254,https://open.spotify.com/track/32OlwWuMpZ6b0aN2RZOeMS
43,"Thinking Out Loud","Ed Sheeran",370560,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
44,"Good For You","Selena Gomez",362788,https://open.spotify.com/track/6kBp8w67thoYqTUOQVSGFg
45,"Are You with Me - Radio Edit","Lost Frequencies",359278,https://open.spotify.com/track/477daPpd3DnneaHhvjM35l
46,"Waiting For Love",Avicii,358158,https://open.spotify.com/track/6nsLzJfvp5OLd4mgqUJkpq
47,"Adventure Of A Lifetime",Coldplay,349527,https://open.spotify.com/track/4MFCXniy7I8tj0GXtf3wgC
48,Firestone,Kygo,346624,https://open.spotify.com/track/2sNvitW3TxiTeC9xT9f2ZZ
49,"Don't Worry (feat. Ray Dalton) - Radio Edit",Madcon,344604,https://open.spotify.com/track/63CSozvYUEudPp12679UVF
50,"I Don't Like It I Love It (feat. Robin Thicke & Verdine White)","Flo Rida",327764,https://open.spotify.com/track/2S5LNtRVRPbXk01yRQ14sZ
Sweeden
1,"Love Yourself","Justin Bieber",1975646,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
2,"Allt jag behöver","Miriam Bryant",1651749,https://open.spotify.com/track/1wiO0Gs4mLICDYsulNkmdH
3,Hello,Adele,1586186,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
4,Stay,Kygo,1498818,https://open.spotify.com/track/7gBj0VgcuAgkXkiRRYvSmK
5,Sorry,"Justin Bieber",1479481,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
6,"Ett sista glas","Miriam Bryant",1386779,https://open.spotify.com/track/16OIrRrUK67v2C2rgyb0pv
7,"7 Years","Lukas Graham",1232986,https://open.spotify.com/track/4dbV37qzkwZOnkGVpsR0Q7
8,"I Took A Pill In Ibiza - SeeB Remix","Mike Posner",1167718,https://open.spotify.com/track/7vfWgVGiLgnGbInU5lvSQg
9,"Not Too Young","Sabina Ddumba",1154624,https://open.spotify.com/track/3POvBeMRTKRo2GYJInADSA
10,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",1105316,https://open.spotify.com/track/6lDo13SSgTv0WbyUQKgnjk
11,Stationen,"Miriam Bryant",1074125,https://open.spotify.com/track/3XoMLJT2OgA1qQnFwu4NEv
12,"What Do You Mean?","Justin Bieber",966365,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
13,"Go Charlie","Robin Mos",958582,https://open.spotify.com/track/01wWNhqsrqWzjU6kzoO0xi
14,"All I Want For Christmas Is You - Original Version","Mariah Carey",848448,https://open.spotify.com/track/5KdPyhcsQ5PvkvPBq6lLti
15,Stitches,"Shawn Mendes",848386,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
16,"Last Christmas - Single Version",Wham!,804914,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
17,"Life Is A Flower","Miriam Bryant",778198,https://open.spotify.com/track/4lEr0KIATUxzZ6y4TgpAgy
18,"One Last Time","Miriam Bryant",769998,https://open.spotify.com/track/3SbfxTewupWyyhcjXZebGN
19,"Gonna Love Ya",Avicii,699448,https://open.spotify.com/track/7br84ZQ7X2IGahwaC2FlZs
20,"Can’t Hold Me Down","Martin Almgren",654767,https://open.spotify.com/track/5Qgmu4EXrkuhKD3aZvMP78
21,"Mer jul","Adolphson & Falk",621926,https://open.spotify.com/track/6UbwfQeAEzhnolDwXiPowY
22,"Sugar (feat. Francesco Yates)","Robin Schulz",576700,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
23,"Lay It All On Me (feat. Ed Sheeran)",Rudimental,541723,https://open.spotify.com/track/6splO3UF8hSmK33y5fJTNk
24,"Never Forget You","Zara Larsson",522609,https://open.spotify.com/track/6WLS56xiRrXjSm9RSdL3zD
25,"Easy Love - Original Mix",Sigala,521062,https://open.spotify.com/track/5MMp4HNtX6T2xT9w6Xmaxn
26,"Broken Arrows",Avicii,519586,https://open.spotify.com/track/2BVVmJQZv4fOPWavI9mkIj
27,"I'll Show You","Justin Bieber",519423,https://open.spotify.com/track/747eWJy8c3u09N30NSqSTp
28,"Do They Know It's Christmas? - 1984 Version","Band Aid",507635,https://open.spotify.com/track/39nFRFg7LXX4v4CrYYP6j1
29,Focus,"Ariana Grande",499152,https://open.spotify.com/track/3IyeQMpMEqNcEvFQGJ2eps
30,"Tänd ett ljus",Triad,493592,https://open.spotify.com/track/0WeT9UnF79pGH5ohYHsnD9
31,"Hotline Bling",Drake,491581,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
32,"Lean On (feat. MØ & DJ Snake)","Major Lazer",463957,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
33,"Locked Away","R. City",455388,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy
34,Mistletoe,"Justin Bieber",455084,https://open.spotify.com/track/32OWobmyAz8J2qA8iWekyS
35,"Fairytale Of New York (feat. Kirsty MacColl)","The Pogues",453092,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK
36,"Can't Feel My Face","The Weeknd",444542,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
37,"It's Beginning To Look A Lot Like Christmas","Michael Bublé",441594,https://open.spotify.com/track/5a1iz510sv2W9Dt1MvFd5R
38,"The Only One","Miriam Bryant",440792,https://open.spotify.com/track/27I2BfZV3zDd6wG6LKILPV
39,"On My Mind","Ellie Goulding",420870,https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX
40,"Dör för dig","Danny Saucedo",413413,https://open.spotify.com/track/2JvbkgW83CtlgcvGSL7Aj0
41,Purpose,"Justin Bieber",410577,https://open.spotify.com/track/3jHCXrZNz8fQEEf4BpWCAj
42,"Så som i himlen","Danny Saucedo",407007,https://open.spotify.com/track/6EWKLMwsnPmbwPuhLkoViE
43,"El Perdón","Nicky Jam",401123,https://open.spotify.com/track/4Ld3RS6KBXGsvtfmnjxlVl
44,"Hula Hoop",OMI,400520,https://open.spotify.com/track/0wsXdby1T3PWLauIkGUZzg
45,"Lush Life","Zara Larsson",399536,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f
46,Faded,"Alan Walker",397597,https://open.spotify.com/track/1brwdYwjltrJo7WHpIvbYt
47,Photograph,"Ed Sheeran",374659,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
48,"Love Myself","Hailee Steinfeld",366421,https://open.spotify.com/track/52izjvF7wwveRG1rDJsGWe
49,Perfect,"One Direction",362998,https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk
50,"Reality - Radio Edit","Lost Frequencies",339663,https://open.spotify.com/track/5kZRoc6Gz7u5eu4a0YM2LS
Phillipines
1,"Love Yourself","Justin Bieber",1292958,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
2,Sorry,"Justin Bieber",1238173,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
3,"What Do You Mean?","Justin Bieber",800124,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
4,Hello,Adele,630221,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
5,"Locked Away","R. City",514476,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy
6,Roses,"The Chainsmokers",507035,https://open.spotify.com/track/3vv9phIu6Y1vX3jcqaGz5Z
7,Perfect,"One Direction",496486,https://open.spotify.com/track/3NLnwwAQbbFKcEcV8hDItk
8,Stitches,"Shawn Mendes",480346,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
9,Focus,"Ariana Grande",473228,https://open.spotify.com/track/3IyeQMpMEqNcEvFQGJ2eps
10,"Hotline Bling",Drake,470257,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
11,Dessert,Dawin,422018,https://open.spotify.com/track/1tYt8PbpbeTuqsNmprAZYY
12,"I'll Show You","Justin Bieber",411342,https://open.spotify.com/track/747eWJy8c3u09N30NSqSTp
13,"Like I'm Gonna Lose You","Meghan Trainor",409089,https://open.spotify.com/track/2YlZnw2ikdb837oKMKjBkW
14,Photograph,"Ed Sheeran",364722,https://open.spotify.com/track/1HNkqx9Ahdgi1Ixy2xkKkL
15,"Same Old Love","Selena Gomez",334423,https://open.spotify.com/track/6ZANrVuAMp2rpjhfbOuJly
16,"Where Are Ü Now (with Justin Bieber)","Jack Ü",333644,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
17,"The Feeling","Justin Bieber",329693,https://open.spotify.com/track/7vldwy3gdhmPRKWSCi8H61
18,"Marvin Gaye (feat. Meghan Trainor)","Charlie Puth",320352,https://open.spotify.com/track/6ukMqDxnOPOgoHdak7Kyp3
19,"One Call Away","Charlie Puth",316596,https://open.spotify.com/track/2uEJanMvnA1dXgX1ASnPQm
20,"On My Mind","Ellie Goulding",308149,https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX
21,"Drag Me Down","One Direction",302346,https://open.spotify.com/track/2K87XMYnUMqLcX3zvtAF4G
22,"Can't Feel My Face","The Weeknd",281627,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
23,"Love Myself","Hailee Steinfeld",263897,https://open.spotify.com/track/52izjvF7wwveRG1rDJsGWe
24,"Lay It All On Me (feat. Ed Sheeran)",Rudimental,251841,https://open.spotify.com/track/6splO3UF8hSmK33y5fJTNk
25,Purpose,"Justin Bieber",250631,https://open.spotify.com/track/3jHCXrZNz8fQEEf4BpWCAj
26,Company,"Justin Bieber",233047,https://open.spotify.com/track/09mhA1SJjMHniZPF4Hcihn
27,Tadhana,"Up Dharma Down",229219,https://open.spotify.com/track/6NFKf8vBApSvtzkapYmnVR
28,"How Deep Is Your Love","Calvin Harris",226758,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
29,"The Hills","The Weeknd",226435,https://open.spotify.com/track/25khomWgBVamSdKw7hzm3l
30,Here,"Alessia Cara",226033,https://open.spotify.com/track/1wYZZtamWTQAoj8B812uKQ
31,"Lean On (feat. MØ & DJ Snake)","Major Lazer",215242,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
32,"Thinking Out Loud","Ed Sheeran",214034,https://open.spotify.com/track/34gCuhDGsG4bRPIf9bb02f
33,Confident,"Demi Lovato",209239,https://open.spotify.com/track/6WjmPTZKeDylStKmGHLcqQ
34,"No Pressure","Justin Bieber",204085,https://open.spotify.com/track/10SDxx0CFWGqgVVBeX22TP
35,"What Do You Mean? - Acoustic","Justin Bieber",203475,https://open.spotify.com/track/5bldrrpdHrTeaWNT1Kp5xs
36,"Cheerleader - Felix Jaehn Remix Radio Edit",OMI,200026,https://open.spotify.com/track/7vFoFDWqTX0mHzLfrF1Cfy
37,"Sugar (feat. Francesco Yates)","Robin Schulz",196725,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
38,"Mark My Words","Justin Bieber",184860,https://open.spotify.com/track/5JcxAgRw2S3hb67AA8Vk13
39,"Trap Queen","Fetty Wap",182999,https://open.spotify.com/track/2d8JP84HNLKhmd6IYOoupQ
40,"Love Me Like You Do - From ""Fifty Shades Of Grey""","Ellie Goulding",179088,https://open.spotify.com/track/3zHq9ouUJQFQRf3cm1rRLu
41,"Hula Hoop",OMI,172474,https://open.spotify.com/track/0wsXdby1T3PWLauIkGUZzg
42,"Lush Life","Zara Larsson",168377,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f
43,Sa'yo,"Silent Sanctuary",161513,https://open.spotify.com/track/29xs643Q96uQLD8f7SxYYw
44,"Life Is Worth Living","Justin Bieber",145060,https://open.spotify.com/track/150xRZE9rtvEPdedbf3y3l
45,"End of the Day","One Direction",143843,https://open.spotify.com/track/5AezhHjX3R1bmxcAEgrFpS
46,"Love Me Like You","Little Mix",142600,https://open.spotify.com/track/0fIOacVe000P5pNhaKQlQw
47,History,"One Direction",137725,https://open.spotify.com/track/0HMjXBAZmSYOTTi33WpMso
48,"Downtown (feat. Eric Nally Melle Mel Kool Moe Dee & Grandmaster Caz)","Macklemore & Ryan Lewis",136714,https://open.spotify.com/track/0lLDaAdXcjOQ7Mf2NXzXay
49,"No Sense","Justin Bieber",135430,https://open.spotify.com/track/5L9WFUodzACitS1TiGm7Mi
50,"All I Want For Christmas Is You - Original Version","Mariah Carey",132745,https://open.spotify.com/track/5KdPyhcsQ5PvkvPBq6lLti
Netherlands
1,"Love Yourself","Justin Bieber",1527120,https://open.spotify.com/track/3hB5DgAiMAQ4DzYbsMq1IT
2,Sorry,"Justin Bieber",1285211,https://open.spotify.com/track/69bp2EbF7Q2rqc5N3ylezZ
3,Hello,Adele,947738,https://open.spotify.com/track/0ENSn4fwAbCGeFGVUbXEU3
4,"What Do You Mean?","Justin Bieber",844971,https://open.spotify.com/track/3pzjHKrQSvXGHQ98dx18HI
5,Stitches,"Shawn Mendes",803460,https://open.spotify.com/track/3zkWCteF82vJwv0hRLba76
6,"7 Years","Lukas Graham",677407,https://open.spotify.com/track/4dbV37qzkwZOnkGVpsR0Q7
7,Niemand,"Ronnie Flex",639855,https://open.spotify.com/track/62DBa9iwXVgod4bPtmg4xe
8,"Sugar (feat. Francesco Yates)","Robin Schulz",553464,https://open.spotify.com/track/5tf1VVWniHgryyumXyJM7w
9,"Never Forget You","Zara Larsson",552795,https://open.spotify.com/track/6WLS56xiRrXjSm9RSdL3zD
10,"Hotline Bling",Drake,536152,https://open.spotify.com/track/6nmz4imkDcmtwMjocAzFSx
11,"I'll Show You","Justin Bieber",535321,https://open.spotify.com/track/747eWJy8c3u09N30NSqSTp
12,"Lush Life","Zara Larsson",498776,https://open.spotify.com/track/0r4SsYcwvd8URat6AS2m6f
13,Focus,"Ariana Grande",482171,https://open.spotify.com/track/3IyeQMpMEqNcEvFQGJ2eps
14,"On My Mind","Ellie Goulding",425367,https://open.spotify.com/track/5a7NdkF09AfD0H607eiOkX
15,"Round & Round",Dyna,393310,https://open.spotify.com/track/0lpnWfzDleKf53eWURreSD
16,"All I Want For Christmas Is You - Original Version","Mariah Carey",381599,https://open.spotify.com/track/5KdPyhcsQ5PvkvPBq6lLti
17,"How Deep Is Your Love","Calvin Harris",375892,https://open.spotify.com/track/22mek4IiqubGD9ctzxc69s
18,"Adventure Of A Lifetime",Coldplay,367321,https://open.spotify.com/track/4MFCXniy7I8tj0GXtf3wgC
19,"Marvin Gaye (feat. Meghan Trainor)","Charlie Puth",361873,https://open.spotify.com/track/6ukMqDxnOPOgoHdak7Kyp3
20,Purpose,"Justin Bieber",354010,https://open.spotify.com/track/3jHCXrZNz8fQEEf4BpWCAj
21,"Where Are Ü Now (with Justin Bieber)","Jack Ü",353875,https://open.spotify.com/track/66hayvUbTotekKU3H4ta1f
22,"Locked Away","R. City",352012,https://open.spotify.com/track/7x5xYW5W42OGPAdHUyyguy
23,"Easy Love - Original Mix",Sigala,347479,https://open.spotify.com/track/5MMp4HNtX6T2xT9w6Xmaxn
24,"Can't Feel My Face","The Weeknd",336210,https://open.spotify.com/track/6RsWqX8zABZLhZydXxEFOm
25,Company,"Justin Bieber",330100,https://open.spotify.com/track/09mhA1SJjMHniZPF4Hcihn
26,"Love Myself","Hailee Steinfeld",323132,https://open.spotify.com/track/52izjvF7wwveRG1rDJsGWe
27,"The Feeling","Justin Bieber",320011,https://open.spotify.com/track/7vldwy3gdhmPRKWSCi8H61
28,"Light It Up (feat. Nyla & Fuse ODG) - Remix","Major Lazer",318899,https://open.spotify.com/track/6lDo13SSgTv0WbyUQKgnjk
29,"Hula Hoop",OMI,313174,https://open.spotify.com/track/0wsXdby1T3PWLauIkGUZzg
30,"Take Your Time","Sam Hunt",312217,https://open.spotify.com/track/6DEaND0SHv3sC11xobZLiy
31,Mooi,"Marco Borsato",299296,https://open.spotify.com/track/1WChkJVRYjjXLSI6vMRCri
32,"Lean On (feat. MØ & DJ Snake)","Major Lazer",296283,https://open.spotify.com/track/4WjH9Bzt3kx7z8kl0awxh4
33,"Treur Niet (Ode Aan Het Leven)","Diggy Dex",295588,https://open.spotify.com/track/6PCgVpYl2MLEZHcY3QEF9r
34,"No Pressure","Justin Bieber",282643,https://open.spotify.com/track/10SDxx0CFWGqgVVBeX22TP
35,"Reality - Radio Edit","Lost Frequencies",280358,https://open.spotify.com/track/5kZRoc6Gz7u5eu4a0YM2LS
36,"Mark My Words","Justin Bieber",275044,https://open.spotify.com/track/5JcxAgRw2S3hb67AA8Vk13
37,"Ain't Nobody (Loves Me Better)","Felix Jaehn",266707,https://open.spotify.com/track/5afHIkEcVhCF1Z1CTqMUXB
38,"Last Christmas - Single Version",Wham!,262773,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78
39,Strangers,SFB,261948,https://open.spotify.com/track/0H7hXYunYYWxwcXQsfQGaw
40,"Here for You",Kygo,253851,https://open.spotify.com/track/7vqUr6K2Js9Paq4kdNSOm6
41,"Same Old Love","Selena Gomez",252959,https://open.spotify.com/track/6ZANrVuAMp2rpjhfbOuJly
